Time Stamp,2023-12-06T16:13:52.500705,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:15:28.815737,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:15:29.118524,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:15:30.257243,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:15:39.456180,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:15:44.100974,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:15:44.202066,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:15:45.538173,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:16:01.093842,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:16:01.195214,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:16:03.534919,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:16:03.635693,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:16:05.427135,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:16:07.716564,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:16:07.827359,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:16:19.627226,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:16:19.728731,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:16:21.744593,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:16:21.846164,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:16:36.743115,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:16:37.054371,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:16:39.941667,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:17:20.506045,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:17:20.606886,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:17:22.820056,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:17:27.587269,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:17:29.373179,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:17:29.475163,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:17:33.378454,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:17:33.479324,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:17:34.947325,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:17:35.049729,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:18:06.045969,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:18:06.146698,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:18:08.564832,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:18:29.711342,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:18:31.333182,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:18:31.434572,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:18:50.673204,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:18:53.933436,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:18:54.035056,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:18:57.631579,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:19:00.343079,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:19:08.399383,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:19:10.799491,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:19:32.498361,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:19:32.599069,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:19:34.735071,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:19:54.975926,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:19:55.076736,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:19:57.765422,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:19:57.866441,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:20:06.751322,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:09.081545,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:20:16.052609,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:20:19.124382,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:20:19.225467,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:20:25.005948,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:25.107127,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:26.537785,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:26.639214,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:20:32.398341,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:20:34.700511,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:20:40.274467,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:40.606396,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:42.592891,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:42.693678,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:20:47.442445,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:20:50.403665,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:20:50.542745,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:20:50.643437,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:20:50.919286,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:20:52.934654,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:20:53.774260,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:20:53.875244,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:20:55.297762,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:20:55.398465,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:20:57.124478,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:21:26.343119,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:21:26.445164,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:21:28.469042,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:21:28.571578,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:21:30.434922,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:21:30.535847,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:21:31.356170,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:21:44.942292,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:21:45.042929,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:21:47.379092,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:21:47.481122,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:21:56.802976,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:21:59.240403,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:22:25.526677,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:22:27.320622,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:22:34.016838,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:22:36.441804,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:22:36.543403,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:22:38.042868,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:22:38.143870,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:22:38.755565,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:22:59.614928,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:22:59.795271,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:23:01.323231,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:23:14.179478,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:23:14.280909,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:23:15.408510,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:23:15.510025,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:23:37.357030,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:23:40.752840,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:23:40.853593,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:23:52.158995,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:23:52.260611,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:23:54.182628,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:25:15.261360,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:25:15.362326,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:25:17.874681,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:25:17.976505,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:25:49.346056,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:25:49.446931,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:25:51.479646,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:26:04.942596,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:35:59.952593,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:02.607959,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:02.979278,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:36:04.264752,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:04.367294,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:05.243593,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:36:06.156965,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:06.366393,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:08.651736,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:36:11.006700,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:12.125129,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:36:13.107799,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:19.889971,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:36:39.197497,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:36:39.496569,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:36:40.750062,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:40.852312,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:41.437837,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:36:41.667571,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:36:52.660884,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:52.763669,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:53.630764,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:36:54.441904,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:55.281677,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:36:57.197817,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:57.299186,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:36:57.805096,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:37:11.701223,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:37:11.927000,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:37:12.721673,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:37:14.420892,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:37:21.924998,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:37:23.159309,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:48:54.038277,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:48:54.139135,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:48:55.132226,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:49:03.172077,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:49:10.454382,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:49:11.838329,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:49:12.989503,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:49:14.070637,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:49:14.172139,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:49:14.529275,Pin,12,Mode,1,right off
Time Stamp,2023-12-06T16:49:22.507988,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:49:22.609585,Pin,13,Mode,1,left on
Time Stamp,2023-12-06T16:49:23.683215,Pin,13,Mode,1,left off
Time Stamp,2023-12-06T16:49:28.983472,Pin,12,Mode,1,right on
Time Stamp,2023-12-06T16:49:32.095693,Pin,12,Mode,1,right off
